,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
2328,SWA735,,1465465500.0,1465473300.0,KATL,KLGA,B737,,0.0,0.0,143.0
2329,WJA6820,ASQ5088,1465468620.0,1465474800.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2330,DAL986,,1465472700.0,1465480740.0,KATL,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
2331,VOZ6767,DAL582,1465501500.0,1465508580.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2332,FFT1462,,1465467900.0,1465476240.0,KATL,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
2333,WJA6301,DAL2086,1465512300.0,1465521360.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2334,DAL6279,GJS6279,1465509000.0,1465514340.0,KBTV,KLGA,CRJ7,,9.0,0.0,56.0
2335,UAL4225,ASQ4225,1465467600.0,1465473780.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2336,UAL3932,ASQ3932,1465476540.0,1465482600.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2337,WJA6466,DAL2186,1465515900.0,1465525080.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2338,AFR2682,DAL188,1465516500.0,1465523640.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2339,DAL6201,GJS6201,1465489260.0,1465494240.0,KBTV,KLGA,CRJ7,,9.0,0.0,56.0
2340,KLM6516,DAL2189,1465503060.0,1465513140.0,KMSP,KLGA,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
2341,AFR2830,DAL582,1465501500.0,1465508580.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2342,VIR2446,DAL1822,1465523880.0,1465530240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
2343,UAL3778,ASQ3778,1465484040.0,1465490100.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2344,DAL3687,FLG3687,1465467600.0,1465472580.0,KCHO,KLGA,,,0.0,0.0,50.0
2345,AAL1064,,1465484880.0,1465495560.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2346,VOZ6719,DAL741,1465508160.0,1465515360.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2347,WJA6720,GJS6293,1465510740.0,1465517340.0,KGSO,KLGA,CRJ7,,9.0,0.0,56.0
2348,UAL3770,ASQ3770,1465493340.0,1465499400.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2349,VOZ6737,DAL188,1465516500.0,1465523640.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2350,DAL5293,ASQ5293,1465466400.0,1465471200.0,KBTV,KLGA,CRJ7,,9.0,0.0,56.0
2351,JAL7372,AAL332,1465488000.0,1465495320.0,KORD,KLGA,B738,First: Lunch / Economy: Lunch,16.0,0.0,134.0
2352,VOZ6504,DAL700,1465474800.0,1465481640.0,KDTW,KLGA,B738,,16.0,0.0,144.0
2353,WJA6715,GJS6200,1465466400.0,1465472700.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2354,WJA6896,FLG3883,1465511880.0,1465518600.0,KCMH,KLGA,CRJ9,,0.0,12.0,64.0
2355,DAL1996,,1465473300.0,1465483500.0,KMSP,KLGA,MD90,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
2356,UAL4314,ASQ4314,1465510500.0,1465516560.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2357,AAL4338,RPA4338,1465498620.0,1465508820.0,KMEM,KLGA,E170,First: Lunch / Economy: Food for sale,12.0,0.0,64.0
2358,UAL6256,ASH6256,1465506600.0,1465512000.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
2359,ASA1151,AAL388,1465478700.0,1465486200.0,KORD,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2360,VOZ6527,DAL1848,1465471200.0,1465477980.0,KDTW,KLGA,A320,,12.0,0.0,138.0
2361,UAL6255,ASH6255,1465474500.0,1465479480.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
2362,AAL2520,,1465479240.0,1465490160.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2363,UAL3782,ASQ3782,1465514400.0,1465520340.0,KCLE,KLGA,E135,,0.0,0.0,50.0
2364,AAL4003,AWI4003,1465508460.0,1465515000.0,KGSO,KLGA,,,0.0,0.0,50.0
2365,VIR2740,DAL188,1465516500.0,1465523640.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2366,VIR2737,DAL741,1465508160.0,1465515360.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2367,DAL5088,ASQ5088,1465468620.0,1465474800.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2368,WJA6575,DAL986,1465472700.0,1465480740.0,KATL,KLGA,MD88,,16.0,0.0,133.0
2369,RJA7266,AAL336,1465515900.0,1465524000.0,KORD,KLGA,B738,,16.0,0.0,134.0
2370,VOZ6639,DAL1822,1465523880.0,1465530240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
2371,DAL1596,,1465518480.0,1465528260.0,KMSP,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
2372,ANA7554,ASH6256,1465506600.0,1465512000.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
2373,DAL5424,ASQ5424,1465478100.0,1465484280.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2374,WJA6335,DAL982,1465497900.0,1465506660.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2375,VIR2738,DAL582,1465501500.0,1465508580.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2376,SAA7454,ASH6255,1465474500.0,1465479480.0,KIAD,KLGA,CRJ7,,6.0,0.0,60.0
2377,DAL5327,ASQ5327,1465487280.0,1465493340.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2378,NKS316,,1465466580.0,1465472400.0,KDTW,KLGA,A320,,0.0,0.0,178.0
2379,AVA2236,ASH6256,1465506600.0,1465512000.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
2380,DAL5180,ASQ5180,1465495980.0,1465501800.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2381,AAL4657,RPA4657,1465470900.0,1465480920.0,KMEM,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2382,ASA1057,AAL363,1465481700.0,1465489320.0,KORD,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2383,CSN1233,DAL188,1465515900.0,1465522140.0,KDTW,KLGA,MD90,Economy: Complimentary Alcohol,0.0,0.0,150.0
2384,DAL5112,ASQ5112,1465511220.0,1465517700.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2385,WJA6506,DAL1286,1465483500.0,1465491840.0,KATL,KLGA,MD88,,16.0,0.0,133.0
2386,AAL3778,AWI3778,1465480800.0,1465486140.0,KRDU,KLGA,,,0.0,0.0,50.0
2387,NKS347,,1465503540.0,1465509660.0,KDTW,KLGA,A320,,0.0,0.0,178.0
2388,AAL5097,JIA5097,1465477380.0,1465483740.0,KDAY,KLGA,,,0.0,0.0,50.0
2389,CSN1230,DAL1639,1465501500.0,1465507860.0,KDTW,KLGA,,First: Complimentary Alcohol / Economy: Complimentary Alcohol,12.0,0.0,98.0
2390,WJA6854,TCF3341,1465466400.0,1465472580.0,KCMH,KLGA,E170,,12.0,0.0,64.0
2391,AAL1011,,1465470000.0,1465480680.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2392,AVA2136,ASH6255,1465474500.0,1465479480.0,KIAD,KLGA,CRJ7,First: Refreshments / Economy: No meal,6.0,0.0,60.0
2393,EAQ3294,AAL186,1465491000.0,1465498800.0,KORD,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
2394,DAL2005,,1465480800.0,1465487400.0,KDTW,KLGA,,,12.0,0.0,98.0
2395,ASA6274,RPA4597,1465490100.0,1465498980.0,KSTL,KLGA,E170,First: Refreshments / Economy: Food for sale,12.0,0.0,64.0
2396,WJA6766,TCF3325,1465474200.0,1465480800.0,KCMH,KLGA,E170,,12.0,0.0,64.0
2397,ASA1214,AAL364,1465502400.0,1465510320.0,KORD,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
2398,JBU1116,,1465512060.0,1465522140.0,KTPA,KLGA,A320,,0.0,0.0,150.0
2399,UAL5706,SKW5706,1465502400.0,1465511100.0,KORD,KLGA,E170,First: Lunch / Economy: Food for sale,6.0,0.0,64.0
2400,AAL4179,LOF4179,1465467000.0,1465473360.0,KCLE,KLGA,E145,,0.0,0.0,50.0
2401,QFA3294,AAL186,1465491000.0,1465498800.0,KORD,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
2402,DAL2096,,1465480500.0,1465490640.0,KMSP,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
2403,DAL2231,,1465494600.0,1465501500.0,KDTW,KLGA,MD90,,16.0,0.0,144.0
2404,AAL1201,,1465491600.0,1465504080.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2405,AAL5123,JIA5123,1465504560.0,1465511400.0,KDAY,KLGA,,,0.0,0.0,50.0
2406,AAL1084,,1465466700.0,1465477200.0,KMIA,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2407,AAL4172,LOF4172,1465485240.0,1465491540.0,KCLE,KLGA,E145,,0.0,0.0,50.0
2408,JBU1716,,1465471020.0,1465480800.0,KTPA,KLGA,A320,,0.0,0.0,150.0
2409,WJA6604,DAL1586,1465494300.0,1465503240.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2410,DAL6267,GJS6267,1465495200.0,1465501740.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2411,DAL306,,1465512000.0,1465522620.0,KTPA,KLGA,,First: Dinner / Economy: Dinner,12.0,0.0,98.0
2412,DAL1796,,1465484100.0,1465494240.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
2413,AAL4175,LOF4175,1465502700.0,1465508940.0,KCLE,KLGA,E145,,0.0,0.0,50.0
2414,DAL3337,TCF3337,1465497300.0,1465507140.0,KMEM,KLGA,E170,First: Refreshments / Economy: Refreshments,9.0,0.0,60.0
2415,DAL565,,1465499700.0,1465510320.0,KTPA,KLGA,,First: Refreshments / Economy: Refreshments,12.0,0.0,98.0
2416,KLM5010,DAL188,1465516500.0,1465523640.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2417,WJA7348,DAL2047,1465509900.0,1465521600.0,KMSY,KLGA,MD90,,16.0,0.0,144.0
2418,DAL582,,1465501500.0,1465508580.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2419,KLM5411,DAL741,1465508160.0,1465515360.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2420,ASA1006,AAL352,1465512300.0,1465520280.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2421,DAL741,,1465508160.0,1465515360.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2422,JBU1472,,1465517940.0,1465528500.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2423,DAL188,,1465516500.0,1465523640.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2424,WJA7233,DAL2168,1465516560.0,1465527780.0,KMIA,KLGA,A319,,12.0,0.0,114.0
2425,DAL2280,,1465488600.0,1465498740.0,KTPA,KLGA,,First: Lunch / Economy: Lunch,12.0,0.0,98.0
2426,DAL700,,1465474800.0,1465481640.0,KDTW,KLGA,B738,,16.0,0.0,144.0
2427,WJA7349,TCF3328,1465470300.0,1465481700.0,KMSY,KLGA,E170,,9.0,0.0,60.0
2428,DAL882,,1465496040.0,1465506000.0,KMSP,KLGA,MD88,First: Lunch / Economy: Lunch,16.0,0.0,133.0
2429,KLM5540,DAL582,1465501500.0,1465508580.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2430,WJA6774,GJS6185,1465470000.0,1465476840.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2431,WJA6681,TCF3422,1465494720.0,1465505880.0,KMSY,KLGA,E170,,9.0,0.0,60.0
2432,WJA6307,DAL802,1465501500.0,1465510500.0,KATL,KLGA,MD88,,16.0,0.0,133.0
2433,DAL2135,,1465473600.0,1465483740.0,KTPA,KLGA,,First: Breakfast / Economy: Breakfast,12.0,0.0,98.0
2434,KLM6804,DAL1548,1465488000.0,1465494540.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2435,ASA4789,LOF4204,1465507800.0,1465514340.0,KDTW,KLGA,E145,,0.0,0.0,50.0
2436,WJA7371,DAL1945,1465506900.0,1465518720.0,KMIA,KLGA,A319,,12.0,0.0,114.0
2437,DAL2047,,1465509900.0,1465521600.0,KMSY,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
2438,DAL1848,,1465471200.0,1465477980.0,KDTW,KLGA,A320,,12.0,0.0,138.0
2439,WJA7228,DAL1839,1465492200.0,1465503420.0,KMIA,KLGA,A319,,12.0,0.0,114.0
2440,WJA7472,DAL306,1465512000.0,1465522620.0,KTPA,KLGA,,,12.0,0.0,98.0
2441,WJA7473,DAL565,1465499700.0,1465510320.0,KTPA,KLGA,,,12.0,0.0,98.0
2442,ASA1011,AAL288,1465520700.0,1465528620.0,KORD,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
2443,DAL1822,,1465523880.0,1465530240.0,KDTW,KLGA,A320,,12.0,0.0,138.0
2444,QFA3166,AAL1148,1465504200.0,1465516860.0,KDFW,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
2445,WJA6644,DAL2280,1465488600.0,1465498740.0,KTPA,KLGA,,,12.0,0.0,98.0
2446,ASA4793,LOF4211,1465477200.0,1465483680.0,KDTW,KLGA,E145,,0.0,0.0,50.0
2447,DAL3328,TCF3328,1465470300.0,1465481700.0,KMSY,KLGA,E170,First: Breakfast / Economy: Breakfast,9.0,0.0,60.0
2448,DAL1548,,1465488000.0,1465494540.0,KDTW,KLGA,A319,,12.0,0.0,114.0
2449,WJA6879,DAL2135,1465473600.0,1465483740.0,KTPA,KLGA,,,12.0,0.0,98.0
2450,AAL4218,LOF4218,1465511400.0,1465516920.0,CYUL,KLGA,E145,,0.0,0.0,50.0
2451,DAL3422,TCF3422,1465494720.0,1465505880.0,KMSY,KLGA,E170,First: Lunch / Economy: Lunch,9.0,0.0,60.0
2452,JBU672,,1465508100.0,1465519140.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2453,DAL5954,TCF5954,1465511400.0,1465519980.0,KORD,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
2454,AAL4211,LOF4211,1465477200.0,1465483680.0,KDTW,KLGA,E145,,0.0,0.0,50.0
2455,AAL4165,LOF4165,1465486200.0,1465491360.0,CYUL,KLGA,E145,,0.0,0.0,50.0
2456,DAL2296,,1465511220.0,1465521660.0,KMSP,KLGA,B739,First: Dinner / Economy: Dinner,20.0,0.0,160.0
2457,SWA1938,,1465475700.0,1465484100.0,KATL,KLGA,B737,,0.0,0.0,143.0
2458,DAL5530,ASQ5530,1465466400.0,1465473480.0,KGRR,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2459,WJA6668,DAL1197,1465484400.0,1465495500.0,KMIA,KLGA,A319,,12.0,0.0,114.0
2460,DAL5220,ASQ5220,1465471500.0,1465482300.0,KOMA,KLGA,CRJ7,First: Breakfast / Economy: Breakfast,9.0,0.0,56.0
2461,AAL4219,LOF4219,1465479300.0,1465484520.0,CYUL,KLGA,E145,,0.0,0.0,50.0
2462,WJA7492,ASQ5220,1465471500.0,1465482300.0,KOMA,KLGA,CRJ7,,9.0,0.0,56.0
2463,DAL5194,ASQ5194,1465488000.0,1465493100.0,KRIC,KLGA,CRJ7,,9.0,0.0,56.0
2464,AAL4200,LOF4200,1465483860.0,1465490400.0,KDTW,KLGA,E145,,0.0,0.0,50.0
2465,DAL5210,ASQ5210,1465470000.0,1465477380.0,KCAE,KLGA,,,0.0,0.0,50.0
2466,DAL6192,GJS6192,1465490100.0,1465497120.0,KGRR,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2467,WJA7092,DAL1886,1465505100.0,1465514100.0,KATL,KLGA,MD88,,16.0,0.0,133.0
2468,QTR5138,AAL365,1465508400.0,1465516380.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2469,UAL2014,,1465515600.0,1465529220.0,KDEN,KLGA,B753,First: Dinner / Economy: Food for sale,24.0,0.0,189.0
2470,WJA7231,DAL2131,1465499040.0,1465510440.0,KMIA,KLGA,A320,,12.0,0.0,138.0
2471,AAL4162,LOF4162,1465467300.0,1465472460.0,CYUL,KLGA,E145,,0.0,0.0,50.0
2472,DAL2189,,1465503060.0,1465513140.0,KMSP,KLGA,A320,First: Refreshments / Economy: Refreshments,12.0,0.0,138.0
2473,AAL4204,LOF4204,1465507800.0,1465514340.0,KDTW,KLGA,E145,,0.0,0.0,50.0
2474,DAL6250,GJS6250,1465488000.0,1465495920.0,KMKE,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2475,UAL347,,1465481100.0,1465495140.0,KDEN,KLGA,B738,First: Breakfast / Economy: Food for sale,20.0,0.0,132.0
2476,AAL3997,AWI3997,1465488660.0,1465494720.0,KDTW,KLGA,,,0.0,0.0,50.0
2477,DAL3882,FLG3882,1465485120.0,1465489740.0,KSYR,KLGA,,,0.0,0.0,50.0
2478,DAL6309,GJS6309,1465512900.0,1465518600.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
2479,DAL4058,FLG4058,1465498740.0,1465503060.0,KSYR,KLGA,,,0.0,0.0,50.0
2480,DAL6269,GJS6269,1465481100.0,1465489080.0,KMKE,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2481,WJA6325,DAL1386,1465487100.0,1465495140.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2482,NKS922,,1465496580.0,1465502940.0,KMYR,KLGA,A320,,0.0,0.0,178.0
2483,JBU1272,,1465494600.0,1465505340.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2484,ETD3168,AAL186,1465491000.0,1465498800.0,KORD,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2485,DAL3791,FLG3791,1465514160.0,1465518600.0,KSYR,KLGA,,,0.0,0.0,50.0
2486,WJA7409,ASQ5138,1465466940.0,1465471800.0,KRIC,KLGA,CRJ7,,9.0,0.0,56.0
2487,UAL406,,1465509300.0,1465523340.0,KDEN,KLGA,B738,First: Lunch / Economy: Food for sale,20.0,0.0,132.0
2488,DAL3932,FLG3932,1465471800.0,1465481520.0,KMEM,KLGA,CRJ9,Business: Breakfast / Economy: Breakfast,0.0,12.0,64.0
2489,NKS300,,1465477800.0,1465484400.0,KMYR,KLGA,A320,,0.0,0.0,178.0
2490,DAL6203,GJS6203,1465470300.0,1465476120.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
2491,DAL4138,FLG4138,1465467480.0,1465471800.0,KSYR,KLGA,CRJ9,,0.0,12.0,64.0
2492,DAL2386,,1465521600.0,1465530120.0,KATL,KLGA,B739,First: Refreshments / Economy: Refreshments,20.0,0.0,160.0
2493,UAL303,,1465488120.0,1465502400.0,KDEN,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
2494,AAL4061,AWI4061,1465496940.0,1465504440.0,KSDF,KLGA,,,0.0,0.0,50.0
2495,DAL6224,GJS6224,1465489920.0,1465498020.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2496,DAL5932,TCF5932,1465471800.0,1465479540.0,KORD,KLGA,E170,First: Breakfast / Economy: Breakfast,12.0,0.0,64.0
2497,DAL5259,ASQ5259,1465509660.0,1465517940.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2498,UAL556,,1465492800.0,1465506540.0,KDEN,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
2499,JBU972,,1465485000.0,1465495440.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2500,ACA7642,SKV7642,1465516800.0,1465521840.0,CYUL,KLGA,E170,,0.0,9.0,64.0
2501,WJA6394,GJS6230,1465477200.0,1465483800.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2502,ETD3050,AAL374,1465494600.0,1465502160.0,KORD,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2503,DAL5258,ASQ5258,1465467300.0,1465475400.0,KSDF,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2504,ACA7640,SKV7640,1465509600.0,1465514640.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2505,UAL596,,1465497060.0,1465510920.0,KDEN,KLGA,A319,First: Lunch / Economy: Food for sale,8.0,0.0,112.0
2506,WJA6632,DAL1986,1465508700.0,1465517700.0,KATL,KLGA,MD88,,16.0,0.0,133.0
2507,DAL6223,GJS6223,1465502400.0,1465508580.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2508,ANZ6380,UAL1966,1465485300.0,1465498500.0,KIAH,KLGA,B737,First: Lunch / Economy: Food for sale,12.0,0.0,106.0
2509,ACA7638,SKV7638,1465500600.0,1465505640.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2510,AAL4477,RPA4477,1465470900.0,1465480500.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2511,WJA6330,TCF3363,1465470600.0,1465477320.0,KCMH,KLGA,E170,,9.0,0.0,60.0
2512,AAR6446,UAL1187,1465470000.0,1465477980.0,KORD,KLGA,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
2513,SWA5580,,1465490700.0,1465504200.0,KDEN,KLGA,B737,,0.0,0.0,143.0
2514,WJA6716,DAL2151,1465470900.0,1465481760.0,KMIA,KLGA,A320,,12.0,0.0,138.0
2515,WJA7419,GJS6224,1465489920.0,1465498020.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
2516,WJA6932,TCF3307,1465466820.0,1465474500.0,KIND,KLGA,E170,,9.0,0.0,60.0
2517,DAL3831,FLG3831,1465471920.0,1465479600.0,KTYS,KLGA,,,0.0,0.0,50.0
2518,SWA3318,,1465514100.0,1465527300.0,KDEN,KLGA,B737,,0.0,0.0,143.0
2519,WJA7366,TCF3337,1465497300.0,1465507140.0,KMEM,KLGA,E170,,9.0,0.0,60.0
2520,ACA7636,SKV7636,1465494000.0,1465498740.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2521,SWA6242,,1465489200.0,1465501800.0,KHOU,KLGA,B737,,0.0,0.0,143.0
2522,WJA6970,ASQ5259,1465509660.0,1465517940.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
2523,DAL928,,1465489020.0,1465503240.0,KDEN,KLGA,A320,First: Lunch / Economy: Lunch,12.0,0.0,138.0
2524,ANZ6335,UAL1475,1465508700.0,1465522140.0,KIAH,KLGA,B737,First: Dinner / Economy: Food for sale,12.0,0.0,106.0
2525,ACA7634,SKV7634,1465483800.0,1465488840.0,CYUL,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2526,WJA7407,ASQ5188,1465508760.0,1465513800.0,KRIC,KLGA,CRJ7,,9.0,0.0,56.0
2527,WJA6824,ASQ5258,1465467300.0,1465475400.0,KSDF,KLGA,CRJ7,,9.0,0.0,56.0
2528,WJA6342,DAL1186,1465479900.0,1465488360.0,KATL,KLGA,MD90,,16.0,0.0,144.0
2529,AAL4449,RPA4449,1465479900.0,1465490040.0,KMSP,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2530,ACA7632,SKV7632,1465476600.0,1465481640.0,CYUL,KLGA,E170,Business: Breakfast / Economy: No meal,0.0,9.0,64.0
2531,ANZ6541,UAL1777,1465516200.0,1465529400.0,KIAH,KLGA,B737,First: Dinner / Economy: Food for sale,12.0,0.0,106.0
2532,AAL1080,,1465482000.0,1465494900.0,KDFW,KLGA,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
2533,DAL2594,,1465509600.0,1465523940.0,KDEN,KLGA,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
2534,JBU1572,,1465479600.0,1465489980.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2535,DAL3918,FLG3918,1465513140.0,1465521420.0,KMKE,KLGA,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
2536,JBU698,,1465514100.0,1465523760.0,KMCO,KLGA,A320,,0.0,0.0,150.0
2537,ANZ6318,UAL1805,1465474320.0,1465487400.0,KIAH,KLGA,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
2538,ANA7744,UAL1499,1465484400.0,1465492440.0,KORD,KLGA,B737,First: Lunch / Economy: Food for sale,12.0,0.0,106.0
2539,FFT504,,1465509900.0,1465524120.0,KDEN,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
2540,JBU1198,,1465501800.0,1465511400.0,KMCO,KLGA,A320,,0.0,0.0,150.0
2541,ACA7630,SKV7630,1465469100.0,1465474200.0,CYUL,KLGA,E170,Business: Breakfast / Economy: No meal,0.0,9.0,64.0
2542,WJA6380,ASQ5268,1465465740.0,1465471800.0,KILM,KLGA,CRJ7,,9.0,0.0,56.0
2543,ANZ6681,UAL482,1465478400.0,1465491540.0,KIAH,KLGA,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
2544,DAL5119,ASQ5119,1465499880.0,1465505340.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
2545,WJA6728,DAL1801,1465473600.0,1465483860.0,KRSW,KLGA,A319,,12.0,0.0,114.0
2546,AAL4208,LOF4208,1465482900.0,1465489200.0,KGSO,KLGA,E145,,0.0,0.0,50.0
2547,DAL5415,ASQ5415,1465484220.0,1465489800.0,CYUL,KLGA,CRJ7,,9.0,0.0,56.0
2548,ANZ6540,UAL1254,1465494600.0,1465507980.0,KIAH,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
2549,JBU398,,1465492080.0,1465501500.0,KMCO,KLGA,A320,,0.0,0.0,150.0
2550,DAL886,,1465469100.0,1465477380.0,KATL,KLGA,MD88,First: Breakfast / Economy: Breakfast,16.0,0.0,133.0
2551,ANZ6598,UAL1958,1465505100.0,1465518180.0,KIAH,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
2552,JBU272,,1465466400.0,1465476720.0,KFLL,KLGA,A320,,0.0,0.0,150.0
2553,DAL5328,ASQ5328,1465466400.0,1465472160.0,KGSO,KLGA,CRJ7,,9.0,0.0,56.0
2554,JBU298,,1465480800.0,1465490160.0,KMCO,KLGA,A320,,0.0,0.0,150.0
2555,WJA7287,FLG3712,1465487700.0,1465498140.0,KRSW,KLGA,CRJ9,,0.0,12.0,64.0
2556,DAL5268,ASQ5268,1465465740.0,1465471800.0,KILM,KLGA,CRJ7,,9.0,0.0,56.0
2557,DAL3323,TCF3323,1465492200.0,1465497960.0,CYUL,KLGA,E170,,9.0,0.0,60.0
2558,WJA6310,DAL1486,1465490700.0,1465499100.0,KATL,KLGA,B739,,20.0,0.0,160.0
