,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
3268,DAL2301,,1465380000.0,1465384320.0,KDCA,KJFK,,,12.0,0.0,98.0
3269,AFR9043,TCF6011,1465408260.0,1465414740.0,CYQB,KJFK,E135,,0.0,0.0,50.0
3270,AFR2125,DAL741,1465405200.0,1465421940.0,KSLC,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
3271,AAL104,,1465421580.0,1465426800.0,KDCA,KJFK,B738,,16.0,0.0,134.0
3272,AZA3165,BTI3357,1465377840.0,1465384320.0,CYQB,KJFK,E135,,0.0,0.0,50.0
3273,AZA5982,BTI6011,1465408260.0,1465414740.0,CYQB,KJFK,E135,,0.0,0.0,50.0
3274,AFR2735,FLG3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3275,AFR2519,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3276,DAL3357,TCF3357,1465377840.0,1465384320.0,CYQB,KJFK,E135,,0.0,0.0,50.0
3277,DAL3383,TCF3383,1465408260.0,1465414740.0,CYQB,KJFK,E135,,0.0,0.0,50.0
3278,AAL4391,RPA4391,1465403760.0,1465411440.0,KIND,KJFK,E170,First: Refreshments / Economy: Food for sale,12.0,0.0,64.0
3279,IBE4367,AAL225,1465446600.0,1465466280.0,KSAN,KJFK,B738,,16.0,0.0,134.0
3280,VIR4642,FLG3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3281,LNE6190,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
3282,VIR4630,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3283,ASA1032,AAL44,1465396500.0,1465416060.0,KSEA,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3284,FIN5742,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3285,AZA5905,FLG3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3286,BAW5795,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
3287,AZA5849,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3288,BAW5234,AAL225,1465446600.0,1465466280.0,KSAN,KJFK,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
3289,ASA1605,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3290,CES8864,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3291,ASA1674,AAL225,1465446600.0,1465466280.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
3292,AMX5510,DAL984,1465433400.0,1465442220.0,KATL,KJFK,,,12.0,0.0,98.0
3293,BER4510,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
3294,KLM5489,FLG3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3295,QTR5175,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3296,AMX5204,DAL446,1465420800.0,1465429500.0,KATL,KJFK,B752,,22.0,0.0,153.0
3297,KLM5853,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3298,QTR5217,AAL225,1465446600.0,1465466280.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
3299,IBE4010,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,,16.0,0.0,134.0
3300,AMX5512,DAL42,1465412400.0,1465421340.0,KATL,KJFK,MD88,,16.0,0.0,133.0
3301,LAN8242,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
3302,WJA6397,FLG3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3303,TAM2085,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,,16.0,0.0,134.0
3304,ETD3368,AAL94,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3305,AFR2543,DAL466,1465396200.0,1465412700.0,KSLC,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3306,ETD3686,AAL225,1465446600.0,1465466280.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
3307,VIR2003,DAL2301,1465380000.0,1465384320.0,KDCA,KJFK,,,12.0,0.0,98.0
3308,AEA3311,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,Economy: Meal,0.0,0.0,219.0
3309,AEA3304,DAL2404,1465392600.0,1465412880.0,KSAN,KJFK,B738,First: Meal / Economy: Meal,16.0,0.0,144.0
3310,AZA3163,DAL2301,1465380000.0,1465384320.0,KDCA,KJFK,,,12.0,0.0,98.0
3311,CSA3029,DAL3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,,0.0,12.0,64.0
3312,KLM6853,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3313,KLM7197,DAL2404,1465392600.0,1465412880.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
3314,KLM7117,DAL2182,1465446900.0,1465466760.0,KSAN,KJFK,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
3315,CES8812,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,,0.0,0.0,219.0
3316,CSA3059,DAL2234,1465419900.0,1465425840.0,KDCA,KJFK,,,0.0,0.0,117.0
3317,AZA3425,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,,0.0,0.0,219.0
3318,AZA3119,DAL2404,1465392600.0,1465412880.0,KSAN,KJFK,B738,,16.0,0.0,144.0
3319,AZA3424,DAL2182,1465446900.0,1465466760.0,KSAN,KJFK,B739,,20.0,0.0,160.0
3320,AEA3316,DAL3694,1465420200.0,1465425780.0,KDCA,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
3321,AEA3346,DAL3655,1465398480.0,1465403340.0,KDCA,KJFK,CRJ9,Business: Meal / Economy: Meal,0.0,12.0,64.0
3322,VIR4786,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3323,VIR4866,DAL2404,1465392600.0,1465412880.0,KSAN,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
3324,VIR4916,DAL2182,1465446900.0,1465466760.0,KSAN,KJFK,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
3325,AEA3317,DAL3901,1465398000.0,1465402860.0,KDCA,KJFK,CRJ9,Economy: Meal,0.0,0.0,86.0
3326,AFR2089,DAL2455,1465412700.0,1465432500.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3327,AFR8879,DAL2404,1465392600.0,1465412880.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
3328,ELY8719,JBU90,1465445400.0,1465465140.0,KSAN,KJFK,A320,Economy: No meal,0.0,0.0,150.0
3329,EIN5073,JBU90,1465445400.0,1465465140.0,KSAN,KJFK,A320,,0.0,0.0,150.0
3330,DAL479,,1465386900.0,1465418760.0,LEBL,KJFK,A333,Business: Lunch / Economy: Lunch,0.0,34.0,264.0
3331,TAM7823,LOF4194,1465403400.0,1465408440.0,KDCA,KJFK,E145,,0.0,0.0,50.0
3332,UAE6120,JBU190,1465415340.0,1465435500.0,KSAN,KJFK,A321,,0.0,0.0,190.0
3333,UAE6118,JBU90,1465445400.0,1465465140.0,KSAN,KJFK,A320,,0.0,0.0,150.0
3334,BAW5229,LOF4194,1465403400.0,1465408440.0,KDCA,KJFK,E145,,0.0,0.0,49.0
3335,JAL5889,JBU90,1465445400.0,1465465140.0,KSAN,KJFK,A320,,0.0,0.0,150.0
3336,ASA5145,DAL741,1465405200.0,1465421940.0,KSLC,KJFK,B738,First: Lunch / Economy: Food for sale,16.0,0.0,144.0
3337,SAA7379,JBU90,1465445400.0,1465465140.0,KSAN,KJFK,A320,,0.0,0.0,150.0
3338,ASA5916,DAL1264,1465451100.0,1465467300.0,KSLC,KJFK,B752,First: Refreshments / Economy: Refreshments for sale,22.0,0.0,153.0
3339,FIN5708,LOF4194,1465402920.0,1465408440.0,KDCA,KJFK,E145,,0.0,0.0,50.0
3340,AAL94,,1465396800.0,1465416660.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,134.0
3341,AAL225,,1465446600.0,1465466280.0,KSAN,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
3342,WJA7287,DAL997,1465396440.0,1465404600.0,KATL,KJFK,B738,,16.0,0.0,144.0
3343,ETD3455,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,,16.0,0.0,134.0
3344,TAM7815,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,,16.0,0.0,134.0
3345,DAL2455,,1465412700.0,1465432500.0,KSAN,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3346,DAL2404,,1465392600.0,1465412880.0,KSAN,KJFK,B738,First: Breakfast / Economy: Food for sale,16.0,0.0,144.0
3347,DAL2182,,1465446900.0,1465466760.0,KSAN,KJFK,B739,First: Snack or brunch / Economy: Refreshments for sale,20.0,0.0,160.0
3348,JBU190,,1465415340.0,1465435500.0,KSAN,KJFK,A321,,0.0,0.0,190.0
3349,LAN8673,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,First: No meal / Economy: No meal,16.0,0.0,134.0
3350,JBU90,,1465445400.0,1465465140.0,KSAN,KJFK,A320,,0.0,0.0,150.0
3351,DSM6337,AAL954,1465428600.0,1465467540.0,SAEZ,KJFK,B772,"Economy: Dinner, Breakfast",0.0,0.0,291.0
3352,LAN8794,AAL4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
3353,DAL7601,ARG1300,1465440600.0,1465480500.0,SAEZ,KJFK,A332,Economy: Dinner,0.0,0.0,267.0
3354,KAL6331,ARG1300,1465440600.0,1465480500.0,SAEZ,KJFK,A332,"Economy: Dinner, Breakfast",0.0,0.0,267.0
3355,WJA7166,DAL420,1465402500.0,1465410780.0,KATL,KJFK,B738,,16.0,0.0,144.0
3356,LAN8730,AAL4194,1465403400.0,1465408440.0,KDCA,KJFK,E145,Economy: No meal,0.0,0.0,50.0
3357,AAL954,,1465432200.0,1465471260.0,SAEZ,KJFK,B772,"First: Dinner, Breakfast / Business: Dinner, Breakfast / Economy: Dinner, Breakfast",16.0,37.0,194.0
3358,ARG1300,,1465440600.0,1465480500.0,SAEZ,KJFK,A332,"Economy: Dinner, Breakfast",0.0,0.0,267.0
3359,IBE4017,AAL4194,1465403400.0,1465408440.0,KDCA,KJFK,E145,,0.0,0.0,50.0
3360,DAL1028,AMX400,1465366860.0,1465384800.0,MMMX,KJFK,,Economy: Breakfast,0.0,0.0,189.0
3361,DAL1030,AMX408,1465386900.0,1465404900.0,MMMX,KJFK,B788,Economy: Breakfast,0.0,0.0,250.0
3362,MAS9344,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,First: Meal / Economy: Meal,16.0,0.0,134.0
3363,DAL1029,AMX402,1465395240.0,1465414200.0,MMMX,KJFK,B738,Business: Breakfast / Economy: Breakfast,0.0,16.0,144.0
3364,KLM7048,DAL984,1465433400.0,1465442220.0,KATL,KJFK,,First: Refreshments / Economy: No meal,12.0,0.0,98.0
3365,DAL1032,AMX404,1465421340.0,1465440300.0,MMMX,KJFK,B738,Business: Dinner / Economy: Dinner,0.0,16.0,144.0
3366,BER638,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
3367,AMX5278,DAL948,1465416300.0,1465434000.0,MMMX,KJFK,B752,First: Hot meal / Economy: Hot meal,22.0,0.0,153.0
3368,KLM5941,DAL446,1465420800.0,1465429500.0,KATL,KJFK,B752,First: Dinner / Economy: No meal,22.0,0.0,153.0
3369,BAW5218,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
3370,KLM7811,DAL948,1465416300.0,1465434000.0,MMMX,KJFK,B752,First: Snack or brunch / Economy: Snack or brunch,22.0,0.0,153.0
3371,AZA5969,DAL948,1465416300.0,1465434000.0,MMMX,KJFK,B752,,22.0,0.0,153.0
3372,GFA6868,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
3373,VIR4978,DAL948,1465416300.0,1465434000.0,MMMX,KJFK,B752,First: Snack or brunch / Economy: Snack or brunch,22.0,0.0,153.0
3374,AFR7061,DAL948,1465416300.0,1465434000.0,MMMX,KJFK,B752,First: Snack or brunch / Economy: Snack or brunch,22.0,0.0,153.0
3375,AMX400,,1465366860.0,1465384800.0,MMMX,KJFK,,"Economy: Cold meal, Complimentary Alcohol",0.0,0.0,189.0
3376,CPA7585,AAL104,1465421580.0,1465426800.0,KDCA,KJFK,B738,,16.0,0.0,134.0
3377,AMX402,,1465395240.0,1465414200.0,MMMX,KJFK,,"Economy: Hot meal, Breakfast",0.0,0.0,189.0
3378,AMX404,,1465421340.0,1465440300.0,MMMX,KJFK,,"Economy: Hot meal, Complimentary Alcohol",0.0,0.0,189.0
3379,AMX408,,1465386900.0,1465404900.0,MMMX,KJFK,,"Business: Hot meal, Breakfast / Economy: Hot meal, Breakfast",0.0,32.0,211.0
3380,AIJ2994,,1465363200.0,1465380600.0,MMMX,KJFK,A320,"Economy: Snack or brunch, Refreshments",0.0,0.0,150.0
3381,VIR4836,DAL1830,1465427700.0,1465444260.0,KSLC,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
3382,ETD3043,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3383,AIJ2992,,1465422000.0,1465439400.0,MMMX,KJFK,A320,"Economy: Snack or brunch, Refreshments",0.0,0.0,150.0
3384,ETD3111,RPA4586,1465393740.0,1465398120.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3385,DAL948,,1465416300.0,1465434000.0,MMMX,KJFK,B752,First: Lunch / Economy: Snack or brunch,22.0,0.0,153.0
3386,KLM6107,DAL400,1465374600.0,1465405800.0,EDDF,KJFK,B764,Business: Lunch / Economy: Lunch,0.0,40.0,206.0
3387,KLM5989,DAL42,1465412400.0,1465421340.0,KATL,KJFK,MD88,First: Refreshments / Economy: No meal,16.0,0.0,133.0
3388,CSA3016,DAL400,1465374600.0,1465405800.0,EDDF,KJFK,B764,,0.0,40.0,206.0
3389,TAM7819,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3390,AFR3660,DAL400,1465374600.0,1465405800.0,EDDF,KJFK,B764,Business: Lunch / Economy: Lunch,0.0,40.0,206.0
3391,HVN3063,DAL400,1465374600.0,1465405800.0,EDDF,KJFK,B764,Business: Refreshments / Economy: Refreshments,0.0,40.0,206.0
3392,TAM2464,RPA4627,1465408740.0,1465413540.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3393,ETH1610,DLH400,1465376400.0,1465407300.0,EDDF,KJFK,A388,,8.0,98.0,420.0
3394,VIR3218,DAL1947,1465415460.0,1465432200.0,KSLC,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
3395,THA7700,DLH400,1465376400.0,1465407300.0,EDDF,KJFK,A388,,8.0,98.0,420.0
3396,TAM2027,RPA4586,1465393740.0,1465398120.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3397,UAL8843,DLH404,1465398600.0,1465430100.0,EDDF,KJFK,,"First: Meal, Meal / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,92.0,262.0
3398,KLM8404,DAL2350,1465387500.0,1465395420.0,KATL,KJFK,B738,First: Breakfast / Economy: No meal,16.0,0.0,144.0
3399,UAL8841,DLH400,1465376400.0,1465407300.0,EDDF,KJFK,A388,"First: Meal, Meal / Business: Meal, Snack or brunch / Economy: Meal, Snack or brunch",8.0,98.0,420.0
3400,LAN9065,RPA4627,1465408740.0,1465413540.0,KDCA,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
3401,BEL7232,DLH404,1465398600.0,1465430100.0,EDDF,KJFK,,,8.0,92.0,262.0
3402,BEL7230,DLH400,1465376400.0,1465407300.0,EDDF,KJFK,A388,,8.0,98.0,420.0
3403,LAN9001,RPA4586,1465393740.0,1465398120.0,KDCA,KJFK,E170,First: No meal / Economy: No meal,12.0,0.0,64.0
3404,JBU5306,SIA26,1465368000.0,1465398600.0,EDDF,KJFK,A388,First: Meal / Business: Meal / Economy: Meal,12.0,60.0,399.0
3405,DAL400,,1465374600.0,1465405800.0,EDDF,KJFK,B764,Business: Lunch / Economy: Lunch,0.0,40.0,206.0
3406,QTR5538,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3407,DLH404,,1465398600.0,1465430100.0,EDDF,KJFK,,"First: Meal, Meal / Business: Meal, Meal / Economy: Meal, Meal",8.0,92.0,262.0
3408,KLM6839,DAL420,1465402500.0,1465410780.0,KATL,KJFK,B738,First: Lunch / Economy: No meal,16.0,0.0,144.0
3409,DLH400,,1465376400.0,1465407300.0,EDDF,KJFK,A388,"First: Meal, Meal / Business: Meal, Meal / Economy: Meal, Meal",8.0,98.0,420.0
3410,BER4581,RPA4627,1465408740.0,1465413540.0,KDCA,KJFK,E170,First: Food for sale / Economy: Food for sale,12.0,0.0,64.0
3411,SIA26,,1465368000.0,1465398600.0,EDDF,KJFK,A388,First: Meal / Business: Meal / Economy: Meal,12.0,60.0,399.0
3412,BAW5206,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3413,JBU1528,,1465402440.0,1465415940.0,MDPP,KJFK,A320,,0.0,0.0,150.0
3414,UAL6657,AVA20,1465444140.0,1465464300.0,SKBO,KJFK,B788,,0.0,0.0,250.0
3415,VIR4816,DAL741,1465405200.0,1465421940.0,KSLC,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,144.0
3416,GFA4327,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,First: Food for sale / Economy: Food for sale,12.0,0.0,64.0
3417,ANA7816,AVA244,1465416240.0,1465437600.0,SKBO,KJFK,A330,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,222.0
3418,ASA1404,AAL261,1465449000.0,1465468440.0,KSEA,KJFK,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
3419,ANA7818,AVA20,1465444140.0,1465464300.0,SKBO,KJFK,B788,Economy: Dinner,0.0,0.0,250.0
3420,FIN5730,RPA4627,1465408740.0,1465413540.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3421,AVA20,AVA20,1465444140.0,1465464300.0,SKBO,KJFK,B788,Economy: Dinner,0.0,0.0,250.0
3422,AVA244,AVA244,1465416240.0,1465437600.0,SKBO,KJFK,A320,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,12.0,138.0
3423,CPA7677,RPA4404,1465428600.0,1465433820.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3424,VOI894,,1465429200.0,1465447500.0,MMGL,KJFK,A320,,0.0,0.0,174.0
3425,CPA7709,RPA4586,1465393740.0,1465398120.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3426,CES4168,DAL984,1465433400.0,1465442220.0,KATL,KJFK,,,12.0,0.0,98.0
3427,KLM6791,DAL2464,1465383600.0,1465393200.0,KTPA,KJFK,,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,98.0
3428,KLM5138,DAL2650,1465400700.0,1465410780.0,KTPA,KJFK,,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,98.0
3429,JAL7457,RPA4586,1465393740.0,1465398120.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3430,KLM7007,DAL415,1465412100.0,1465422180.0,KTPA,KJFK,A319,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,114.0
3431,VIR4752,DAL466,1465396200.0,1465412700.0,KSLC,KJFK,B752,Economy: Food for sale,0.0,0.0,219.0
3432,WJA5698,RPA4627,1465408740.0,1465413540.0,KDCA,KJFK,E170,,12.0,0.0,64.0
3433,CES8816,DAL2464,1465383600.0,1465393200.0,KTPA,KJFK,,,12.0,0.0,98.0
3434,CES8862,DAL415,1465412100.0,1465422180.0,KTPA,KJFK,A319,,12.0,0.0,114.0
3435,VIR4792,DAL2464,1465383600.0,1465393200.0,KTPA,KJFK,,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,98.0
3436,VIR4784,DAL2650,1465400700.0,1465410780.0,KTPA,KJFK,,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,98.0
3437,GFA6450,ENY4194,1465403400.0,1465408440.0,KDCA,KJFK,E145,Economy: Food for sale,0.0,0.0,50.0
3438,CES8870,DAL997,1465396440.0,1465404600.0,KATL,KJFK,B738,,16.0,0.0,144.0
3439,DAL221,,1465386300.0,1465413600.0,EGCC,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
3440,VIR4804,DAL2652,1465427700.0,1465437840.0,KTPA,KJFK,A320,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,138.0
3441,VIR4946,DAL415,1465412100.0,1465422180.0,KTPA,KJFK,A319,First: Refreshments for sale / Economy: Refreshments for sale,12.0,0.0,114.0
3442,AFR5629,DAL2650,1465400700.0,1465410780.0,KTPA,KJFK,,First: Lunch / Economy: Refreshments for sale,12.0,0.0,98.0
3443,AFR6879,DAL2652,1465427700.0,1465437840.0,KTPA,KJFK,A320,First: Dinner / Economy: Refreshments for sale,12.0,0.0,138.0
3444,AFR5835,DAL415,1465412100.0,1465422180.0,KTPA,KJFK,A319,First: Refreshments / Economy: Refreshments for sale,12.0,0.0,114.0
3445,HAL2073,JBU326,1465433880.0,1465443840.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3446,VIR4794,DAL1264,1465451100.0,1465467300.0,KSLC,KJFK,B752,First: Refreshments for sale / Economy: Refreshments for sale,22.0,0.0,153.0
3447,ELY8757,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,Economy: No meal,0.0,0.0,150.0
3448,AAL211,,1465377300.0,1465405200.0,EGCC,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
3449,ELY8759,JBU426,1465421880.0,1465432020.0,KTPA,KJFK,A320,Economy: No meal,0.0,0.0,150.0
3450,EIN5089,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3451,VIR4023,DAL221,1465386300.0,1465413600.0,EGCC,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
3452,RAM9521,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3453,UAE6772,JBU426,1465421880.0,1465432020.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3454,KLM6044,DAL221,1465386300.0,1465413600.0,EGCC,KJFK,B763,Business: Lunch / Economy: Lunch,0.0,36.0,172.0
3455,UAE6768,JBU326,1465433880.0,1465443840.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3456,SAA7385,JBU326,1465433880.0,1465443840.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3457,THY8552,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3458,THY8554,JBU426,1465421880.0,1465432020.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3459,ETD3053,AAL211,1465377300.0,1465405200.0,EGCC,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
3460,SIA1470,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3461,QTR4162,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3462,IBE4255,AAL211,1465377300.0,1465405200.0,EGCC,KJFK,B763,,0.0,30.0,195.0
3463,QTR4148,JBU426,1465421880.0,1465432020.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3464,QTR4164,JBU326,1465433880.0,1465443840.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3465,CSA3081,DAL420,1465402500.0,1465410780.0,KATL,KJFK,B738,,16.0,0.0,144.0
3466,QTR5137,AAL211,1465377300.0,1465405200.0,EGCC,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
3467,ETD8377,JBU26,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3468,ETD8338,JBU426,1465421880.0,1465432020.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3469,BAW1553,AAL211,1465377300.0,1465405200.0,EGCC,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
3470,DAL2464,,1465383600.0,1465393200.0,KTPA,KJFK,,First: Breakfast / Economy: Breakfast,12.0,0.0,98.0
3471,DAL2650,,1465400700.0,1465410780.0,KTPA,KJFK,,First: Lunch / Economy: Lunch,12.0,0.0,98.0
3472,FIN5801,AAL211,1465377300.0,1465405200.0,EGCC,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Lunch, Snack or brunch",0.0,30.0,195.0
3473,AZA3369,DAL984,1465433400.0,1465442220.0,KATL,KJFK,,,12.0,0.0,98.0
3474,DAL2652,,1465427700.0,1465437840.0,KTPA,KJFK,A320,First: Dinner / Economy: Dinner,12.0,0.0,138.0
3475,DAL415,,1465412100.0,1465422180.0,KTPA,KJFK,A319,First: Refreshments / Economy: Refreshments for sale,12.0,0.0,114.0
3476,AZA5904,DAL446,1465420800.0,1465429500.0,KATL,KJFK,B752,,22.0,0.0,153.0
3477,DAL4120,FLG4120,1465422120.0,1465426800.0,KSYR,KJFK,CRJ9,,0.0,12.0,64.0
3478,BER4512,AAL44,1465396500.0,1465416060.0,KSEA,KJFK,B738,First: Food for sale / Economy: Food for sale,16.0,0.0,134.0
3479,JBU26,,1465396440.0,1465405980.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3480,JBU426,,1465421880.0,1465432020.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3481,JBU326,,1465433880.0,1465443840.0,KTPA,KJFK,A320,,0.0,0.0,150.0
3482,DAL4100,FLG4100,1465400400.0,1465404840.0,KSYR,KJFK,CRJ9,,0.0,12.0,64.0
3483,AAL7642,LAN538,1465409100.0,1465433100.0,SEGU,KJFK,B763,"Business: Lunch, Snack or brunch / Economy: Refreshments, Snack or brunch",0.0,18.0,220.0
3484,AZA3444,DAL1830,1465427700.0,1465444260.0,KSLC,KJFK,B738,,16.0,0.0,144.0
3485,DAL3639,FLG3639,1465380000.0,1465384740.0,KSYR,KJFK,CRJ9,,0.0,12.0,64.0
